setting,unsafe,club,falsebeard,mark_lift,integrity,social
24.0,0.06794016793385385,0.47258235895388695,0.0017486877131956463,0.056354816386017914,0.998223743786546,43.6278139040358
25.0,0.06788891056737235,0.47297750577273334,0.0016037737451879287,0.056367200032620635,0.998372197030905,43.63776612265747
26.0,0.06787082512748059,0.47297983997628157,0.001509294608937143,0.05638810916139314,0.9984680096796684,43.64154944279077
27.0,0.06785972926660702,0.47274632029817415,0.0014040252826354128,0.056431322851167254,0.9985740505105788,43.644347254492416
28.0,0.06785537894444349,0.4721614353413104,0.0012660281348394855,0.05651350688989765,0.9987124708991635,43.64644664027186
29.0,0.06785079404846533,0.47194556923570685,0.00117314148857289,0.05656988503103766,0.998806299615869,43.6478368081345
30.0,0.06784530731886942,0.47196956853925803,0.00110773521020566,0.056607420527961194,0.9988728494131238,43.64892249268
31.0,0.06784086997986155,0.47202909810624405,0.0010468989631241402,0.05664401760208293,0.998934833352036,43.64971236814824
32.0,0.06783776109123166,0.4720958501963517,0.00098742360585156,0.056681379341537386,0.9989954400619198,43.65020552564264
33.0,0.06783590293009183,0.4721666964654393,0.0009290271132500487,0.05671887624216376,0.9990549476792476,43.65042472147182
34.0,0.06783504354014772,0.4722397054324024,0.000872209054114234,0.05675543890143575,0.9991128434517705,43.65042768233706
35.0,0.06783494970063651,0.4723124503201318,0.0008175792391292839,0.0567902212560093,0.9991685026740613,43.65026935905195
36.0,0.06783574569860722,0.47238436559557045,0.0007649476292641,0.05682344030896369,0.9992221180451173,43.64992434438636
37.0,0.06783755597670017,0.47245447650765926,0.0007142494054590858,0.05685519325309507,0.9992737545866477,43.64936809877533
38.0,0.06784020225720064,0.4725198076303176,0.0006660956087433922,0.05688512368180865,0.9993227878038484,43.64864521428303
39.0,0.06784341092774065,0.4725757864418533,0.0006213216656634561,0.0569123037482242,0.9993683644739899,43.64782392285602
40.0,0.06784715092120483,0.4726177541402436,0.0005802107968945823,0.056934576003555115,0.9994101947357976,43.64691981786785
41.0,0.06785013764902159,0.47265479721154646,0.0005413262826296043,0.0569462814115409,0.9994497548930286,43.64618217961709
42.0,0.06784235355656743,0.47278293327743703,0.0004929103443719006,0.056916192398351995,0.9994991049881222,43.64750834480907
43.0,0.06782241556436491,0.4730183592506164,0.0004337881858523068,0.05684156680471253,0.999559414202713,43.65115527744767
44.0,0.06782203305661011,0.47306662534271615,0.00040109442350681236,0.05682664232679835,0.9995926615771257,43.65109923448856
45.0,0.0678290723684413,0.47304807794217546,0.00037851423636848613,0.05683463854592408,0.9996155751003774,43.649628303521006
46.0,0.06784287076146245,0.4729860662517733,0.00035125701007929184,0.05685733198918008,0.9996432077887681,43.64681389673507
47.0,0.0678635455392099,0.47288407354309714,0.0003175128061716447,0.05689415078021365,0.9996774107278227,43.64262159772611
48.0,0.06787316613781474,0.4728638072928262,0.0002985730856762191,0.05690998207038178,0.9996966384295278,43.640610492611636
49.0,0.06787777937357536,0.4729012209304958,0.0002833029432150737,0.056920570867184495,0.9997121749733758,43.63954205704542
50.0,0.06787658173659061,0.47308665540698547,0.0002591153798664748,0.05694188527814903,0.9997368502957652,43.63938917941517
51.0,0.06787559686098568,0.47327656268901286,0.0002353887500787061,0.05696388214938475,0.9997610409600556,43.639182133041395
52.0,0.06788091442556479,0.4733103034663899,0.00022266245783251736,0.056973612771037296,0.9997739757325629,43.63797332363028
53.0,0.06788998254108973,0.47328688280664266,0.00021058463676509537,0.0569822767639957,0.9997862249194702,43.63608879270349
54.0,0.06791201449987713,0.4731240384627915,0.00019039239644328516,0.05699930027057942,0.9998066564524805,43.63173962675194
55.0,0.06793453377807795,0.4729592059569814,0.00017037331312894996,0.057015718309730734,0.9998269255644607,43.62729088166964
56.0,0.06794341638460188,0.47294262033172163,0.00015960224447530437,0.057021890711364764,0.9998378616455276,43.62543122786691
57.0,0.06794959329115444,0.47295613629943145,0.00015068242277507433,0.05702570840403265,0.9998469275357366,43.62408363985161
58.0,0.0679555467857086,0.47297366222709747,0.00014188464340944494,0.05702883231455791,0.9998558702108088,43.62277475737221
59.0,0.06796146553397188,0.4729971385895766,0.00013247251992551802,0.05703064153804993,0.9998654380535459,43.62145918629103
60.0,0.06796706193208835,0.4730480142908987,0.00011975821206687802,0.05702709612934975,0.9998783663835489,43.62014731758266
