setting,unsafe,club,falsebeard,mark_lift,integrity,social
23.0,0.06342963324104384,0.4356538124819509,0.027888257968923146,0.022024013222014527,0.9469635233771274,44.67014572748434
24.0,0.06348655112259227,0.4369755262323472,0.0266006488219107,0.02329389408725646,0.9494499244074763,44.654989837942715
25.0,0.06355246667134118,0.4382050570588907,0.02541180695433196,0.024521388459151083,0.9517432349408858,44.63815136449214
26.0,0.0636263417789579,0.439356529218646,0.024308331994910958,0.025715344555412356,0.953869814828481,44.619819181614965
27.0,0.06370790795974782,0.4404359571777149,0.023277018358723478,0.026882608517275197,0.9558548023181109,44.60003450102009
28.0,0.06379735927784516,0.4414442790176589,0.02230561639988277,0.028028625739980106,0.9577211455652896,44.57875048476389
29.0,0.06389512449319201,0.44237984506830125,0.021383414976101873,0.02915771066092332,0.9594888183004721,44.555875998561746
30.0,0.06400165409375347,0.44324067717499654,0.02050179378585365,0.030273071787215278,0.9611740108142398,44.531316566679294
31.0,0.06411711080569046,0.44402705535421716,0.019654885662790004,0.031376765707906484,0.9627880978913134,44.505035085467846
32.0,0.06424092600113039,0.44474445184828726,0.018840258655593904,0.032469778227324664,0.9643365430366511,44.477140215057325
33.0,0.06437138438311993,0.4454057084531415,0.018059173411448196,0.03355231783296675,0.9658184678122339,44.447970132722624
34.0,0.06450559296903408,0.4460305029266104,0.01731580038140221,0.03462419125587224,0.9672279106641253,44.41809993022825
35.0,0.06464008313750738,0.44664108966150273,0.016615235731243926,0.0356850301149062,0.9685570868254698,44.388221906699506
36.0,0.06477180710530563,0.44725615766943655,0.015961132450132018,0.036734291074716485,0.9698003557125859,44.35894586891775
37.0,0.06489891024292813,0.4478865184163187,0.015354234641100806,0.03777117274683428,0.9709567671250093,44.3306434949815
38.0,0.06502087289683327,0.44853472320280496,0.014792389953879161,0.03879462138506162,0.9720301710109125,44.30341889125726
39.0,0.06513814093282982,0.44919758241889884,0.014271547717307823,0.039803455446483116,0.9730276418723193,44.277182058067986
40.0,0.06525161746291192,0.44986928571065116,0.013786913951701516,0.04079652219550822,0.9739575761841633,44.25175072718653
41.0,0.06536227715705477,0.4505436597563943,0.013333779522043336,0.04177280037453457,0.9748282890930595,44.226927938820765
42.0,0.06547096443478437,0.45121530844528923,0.01290794771197165,0.04273142720268697,0.9756472637077583,44.20254280192426
43.0,0.06557832789679373,0.45187996749347065,0.012505874004811533,0.0436716761335062,0.9764208851721025,44.17846385216673
44.0,0.06568482523329314,0.4525344595251178,0.012124649792623898,0.04459291996317272,0.9771544468095807,44.154598186312896
45.0,0.06579075088033058,0.4531765033915033,0.011761924697307255,0.04549460063908339,0.9778522689157589,44.13088600787449
46.0,0.06589625915537099,0.45380450520741383,0.011415823477029945,0.04637621330195507,0.9785178323021302,44.10729613693114
47.0,0.06600137042047438,0.4544173832244486,0.011084884231894444,0.047237304430571725,0.9791538780970819,44.08382504097206
48.0,0.06610596056746533,0.45501444178677,0.010768020673487,0.0480774799532544,0.9797624679587261,44.06049930398245
49.0,0.06620974852895808,0.45559529043232116,0.010464488961554297,0.048896415683512995,0.980345039591536,44.03737842034201
50.0,0.06631230807221476,0.45615978996467976,0.010173825688751909,0.04969386051288194,0.9809025180163439,44.01455236841386
51.0,0.06641312486150246,0.4567079986932511,0.009895734456534269,0.05046962712465186,0.9814355228471207,43.99212955658855
52.0,0.06651169049016616,0.4572400989444401,0.009629938378269007,0.05122357648154463,0.9819446383844844,43.97021694986234
53.0,0.06660759278034145,0.457756307499428,0.00937605342641588,0.051955611632945486,0.9824306447621579,43.94890102894319
54.0,0.0667005605720982,0.45825679440277245,0.00913353118769173,0.052665692223933136,0.9828946210326575,43.92823841823187
55.0,0.06679045398278492,0.45874163291354725,0.008901674108194178,0.05335386601119918,0.9833379152967168,43.908258052581004
56.0,0.06687722326887545,0.4592107853501082,0.008679689525859506,0.0540203008335991,0.983762044426199,43.888969951747356
57.0,0.06696086547219815,0.4596641170472515,0.008466749434416833,0.054665295666313285,0.9841685842343031,43.87037441422414
58.0,0.06704139464619097,0.4601014337516627,0.00826204686610962,0.05528924812131131,0.9845590666863372,43.85246828768325
59.0,0.06711882664723084,0.46052254850426794,0.008064859993666473,0.05589255704078644,0.9849348636740766,43.835248103289274
60.0,0.06719317207022865,0.460927386244502,0.007874635470013065,0.05647545447644475,0.9852970361766196,43.81871142567663
